ReportDate,Region,Commodity,ProjEstFlag,ratio
August 2021,Japan,Wheat,Proj.,0.1681818181818182
August 2021,Kazakhstan,Wheat,Proj.,0.08226415094339623
August 2021,Major Exporters,Wheat,Proj.,0.09802661771454795
August 2021,Major Importers,Wheat,Proj.,0.5356466129796305
August 2021,N. Africa,Wheat,Proj.,0.25374666392937795
August 2021,Nigeria,Wheat,Proj.,0.051239669421487596
August 2021,Russia,Wheat,Proj.,0.13306666666666667
August 2021,Sel. Mideast,Wheat,Proj.,0.3141439205955335
August 2021,Southeast Asia,Wheat,Proj.,0.18881654538491
August 2021,Total Foreign,Wheat,Proj.,0.2820739177710551
August 2021,Ukraine,Wheat,Proj.,0.0547112462006079
August 2021,United Kingdom,Wheat,Proj.,0.12560975609756098
August 2021,United States,Wheat,Proj.,0.30430126717829736
August 2021,World,Wheat,Proj.,0.283338409990862
August 2021,World Less China,Wheat,Proj.,0.16442158152889103
September 2021,Argentina,Coarse Grain,Proj.,0.059682335953794324
September 2021,Australia,Coarse Grain,Proj.,0.12848484848484848
September 2021,Brazil,Coarse Grain,Proj.,0.07353428287512422
September 2021,Canada,Coarse Grain,Proj.,0.0900343642611684
September 2021,China,Coarse Grain,Proj.,0.6458119658119658
September 2021,European Union,Coarse Grain,Proj.,0.0832694010032458
September 2021,Japan,Coarse Grain,Proj.,0.07957110609480812
September 2021,Major Exporters,Coarse Grain,Proj.,0.07357085644783291
September 2021,Major Importers,Coarse Grain,Proj.,0.08261772320627514
September 2021,Mexico,Coarse Grain,Proj.,0.06569915669739164
September 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.08956485002112378
September 2021,Russia,Coarse Grain,Proj.,0.03322667979325622
September 2021,Saudi Arabia,Coarse Grain,Proj.,0.1223083548664944
September 2021,South Korea,Coarse Grain,Proj.,0.16334991708126034
September 2021,Southeast Asia,Coarse Grain,Proj.,0.05665399239543726
September 2021,Total Foreign,Coarse Grain,Proj.,0.21215002562826385
September 2021,Ukraine,Coarse Grain,Proj.,0.04492380763902632
September 2021,United States,Coarse Grain,Proj.,0.09745093041040019
September 2021,World,Coarse Grain,Proj.,0.1862672349824846
September 2021,World Less China,Coarse Grain,Proj.,0.0818933875430572
September 2021,Argentina,Corn,Proj.,0.050095238095238095
September 2021,Brazil,Corn,Proj.,0.07267241379310345
September 2021,Canada,Corn,Proj.,0.12440476190476189
September 2021,China,Corn,Proj.,0.7046119311611455
September 2021,Egypt,Corn,Proj.,0.07947019867549668
September 2021,European Union,Corn,Proj.,0.0916354556803995
September 2021,Japan,Corn,Proj.,0.07192429022082018
September 2021,Major Exporters,Corn,Proj.,0.06708385481852315
September 2021,Major Importers,Corn,Proj.,0.08058836639179852
September 2021,Mexico,Corn,Proj.,0.06057906458797327
September 2021,Russia,Corn,Proj.,0.030817610062893085
September 2021,South Africa,Corn,Proj.,0.20727272727272728
September 2021,South Korea,Corn,Proj.,0.16525423728813557
September 2021,Southeast Asia,Corn,Proj.,0.058811881188118816
September 2021,Total Foreign,Corn,Proj.,0.25875528677022813
September 2021,Ukraine,Corn,Proj.,0.02860824742268042
September 2021,United States,Corn,Proj.,0.09514816194073523
September 2021,World,Corn,Proj.,0.21444783087996888
September 2021,World Less China,Corn,Proj.,0.0826972126486694
September 2021,Argentina,Soybean Meal,Proj.,0.044072948328267476
September 2021,Brazil,Soybean Meal,Proj.,0.10324324324324324
September 2021,China,Soybean Meal,Proj.,0.0
September 2021,European Union,Soybean Meal,Proj.,0.018342391304347828
September 2021,India,Soybean Meal,Proj.,0.038901601830663615
September 2021,Major Exporters,Soybean Meal,Proj.,0.07121057985757884
September 2021,Major Importers,Soybean Meal,Proj.,0.02779594506213211
September 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
September 2021,Southeast Asia,Soybean Meal,Proj.,0.0446980504041845
September 2021,Total Foreign,Soybean Meal,Proj.,0.04005929353917351
September 2021,United States,Soybean Meal,Proj.,0.009576505639497765
September 2021,World,Soybean Meal,Proj.,0.03566351443228877
September 2021,World Less China,Soybean Meal,Proj.,0.046927737790248454
September 2021,Argentina,Soybean Oil,Proj.,0.05875440658049354
September 2021,Brazil,Soybean Oil,Proj.,0.04198062432723358
September 2021,China,Soybean Oil,Proj.,0.042757883484767514
September 2021,European Union,Soybean Oil,Proj.,0.08988764044943821
September 2021,India,Soybean Oil,Proj.,0.029795158286778402
September 2021,Major Exporters,Soybean Oil,Proj.,0.056261343012704176
September 2021,Major Importers,Soybean Oil,Proj.,0.04289259127968805
September 2021,North Africa,Soybean Oil,Proj.,0.06028368794326242
September 2021,Total Foreign,Soybean Oil,Proj.,0.05312298776561493
September 2021,United States,Soybean Oil,Proj.,0.056255247691015954
September 2021,World,Soybean Oil,Proj.,0.05362690801026611
September 2021,World Less China,Soybean Oil,Proj.,0.057302964569775856
September 2021,Argentina,"Oilseed, Soybean",Proj.,0.43386243386243384
September 2021,Brazil,"Oilseed, Soybean",Proj.,0.19462853156609697
September 2021,China,"Oilseed, Soybean",Proj.,0.2971137521222411
September 2021,European Union,"Oilseed, Soybean",Proj.,0.06050420168067227
September 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.2482059940903335
September 2021,Major Importers,"Oilseed, Soybean",Proj.,0.23889778917013782
September 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
September 2021,Paraguay,"Oilseed, Soybean",Proj.,0.039810426540284355
September 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.08381502890173412
September 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.21722326367192019
September 2021,United States,"Oilseed, Soybean",Proj.,0.042193386354123064
September 2021,World,"Oilseed, Soybean",Proj.,0.17929796569605108
September 2021,World Less China,"Oilseed, Soybean",Proj.,0.14732328122838567
September 2021,Argentina,Wheat,Proj.,0.162406015037594
September 2021,Australia,Wheat,Proj.,0.1564102564102564
September 2021,Bangladesh,Wheat,Proj.,0.2690909090909091
September 2021,Brazil,Wheat,Proj.,0.05827338129496403
September 2021,Canada,Wheat,Proj.,0.1764
September 2021,China,Wheat,Proj.,0.9401333333333334
September 2021,European Union,Wheat,Proj.,0.07644599303135889
September 2021,India,Wheat,Proj.,0.2658986175115208
September 2021,Japan,Wheat,Proj.,0.16666666666666669
September 2021,Kazakhstan,Wheat,Proj.,0.09407407407407407
September 2021,Major Exporters,Wheat,Proj.,0.10740344985498397
September 2021,Major Importers,Wheat,Proj.,0.5324035853284584
September 2021,N. Africa,Wheat,Proj.,0.25374666392937795
September 2021,Nigeria,Wheat,Proj.,0.062400000000000004
September 2021,Russia,Wheat,Proj.,0.13306666666666667
September 2021,Sel. Mideast,Wheat,Proj.,0.30794044665012404
September 2021,Southeast Asia,Wheat,Proj.,0.19379548065875143
September 2021,Total Foreign,Wheat,Proj.,0.2855443762255296
September 2021,Ukraine,Wheat,Proj.,0.05197568389057751
September 2021,United Kingdom,Wheat,Proj.,0.12560975609756098
September 2021,United States,Wheat,Proj.,0.2982706364770904
September 2021,World,Wheat,Proj.,0.28626297542880824
September 2021,World Less China,Wheat,Proj.,0.16941277386611386
October 2021,Argentina,Coarse Grain,Proj.,0.05877603746165025
October 2021,Australia,Coarse Grain,Proj.,0.09212121212121212
October 2021,Brazil,Coarse Grain,Proj.,0.07373921698739218
October 2021,Canada,Coarse Grain,Proj.,0.0887154009936125
October 2021,China,Coarse Grain,Proj.,0.652027972027972
October 2021,European Union,Coarse Grain,Proj.,0.08278905560458959
October 2021,Japan,Coarse Grain,Proj.,0.07878446820483961
October 2021,Major Exporters,Coarse Grain,Proj.,0.07080760237424306
October 2021,Major Importers,Coarse Grain,Proj.,0.08341249261893147
October 2021,Mexico,Coarse Grain,Proj.,0.07366771159874606
October 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.08910891089108909
October 2021,Russia,Coarse Grain,Proj.,0.0317017499365965
October 2021,Saudi Arabia,Coarse Grain,Proj.,0.12210915818686402
October 2021,South Korea,Coarse Grain,Proj.,0.16334991708126034
October 2021,Southeast Asia,Coarse Grain,Proj.,0.05739299610894942
October 2021,Total Foreign,Coarse Grain,Proj.,0.21348440070570893
October 2021,Ukraine,Coarse Grain,Proj.,0.04141535987133092
October 2021,United States,Coarse Grain,Proj.,0.10382095791593383
October 2021,World,Coarse Grain,Proj.,0.18869696480837042
October 2021,World Less China,Coarse Grain,Proj.,0.08325258683490229
October 2021,Argentina,Corn,Proj.,0.050095238095238095
October 2021,Brazil,Corn,Proj.,0.07267241379310345
October 2021,Canada,Corn,Proj.,0.11511627906976744
October 2021,China,Corn,Proj.,0.7114141895109176
October 2021,Egypt,Corn,Proj.,0.08043875685557587
October 2021,European Union,Corn,Proj.,0.09011124845488258
October 2021,Japan,Corn,Proj.,0.0725552050473186
October 2021,Major Exporters,Corn,Proj.,0.06581375838926175
October 2021,Major Importers,Corn,Proj.,0.08197453651999108
October 2021,Mexico,Corn,Proj.,0.0683741648106904
October 2021,Russia,Corn,Proj.,0.025324675324675326
October 2021,South Africa,Corn,Proj.,0.2018181818181818
October 2021,South Korea,Corn,Proj.,0.16525423728813557
October 2021,Southeast Asia,Corn,Proj.,0.05963488843813387
October 2021,Total Foreign,Corn,Proj.,0.2602720792939365
October 2021,Ukraine,Corn,Proj.,0.023947368421052634
October 2021,United States,Corn,Proj.,0.10148363210185654
October 2021,World,Corn,Proj.,0.21733399598089845
October 2021,World Less China,Corn,Proj.,0.08459816329327913
October 2021,Argentina,Soybean Meal,Proj.,0.06177370030581039
October 2021,Brazil,Soybean Meal,Proj.,0.11567567567567569
October 2021,China,Soybean Meal,Proj.,0.0
October 2021,European Union,Soybean Meal,Proj.,0.015625
October 2021,India,Soybean Meal,Proj.,0.0391705069124424
October 2021,Major Exporters,Soybean Meal,Proj.,0.08471548864506252
October 2021,Major Importers,Soybean Meal,Proj.,0.02329749103942652
October 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
October 2021,Southeast Asia,Soybean Meal,Proj.,0.0361842105263158
October 2021,Total Foreign,Soybean Meal,Proj.,0.04367949088805322
October 2021,United States,Soybean Meal,Proj.,0.0076174354633939895
October 2021,World,Soybean Meal,Proj.,0.03841640417515904
October 2021,World Less China,Soybean Meal,Proj.,0.050540342894287806
October 2021,Argentina,Soybean Oil,Proj.,0.032335329341317366
October 2021,Brazil,Soybean Oil,Proj.,0.04951560818083961
October 2021,China,Soybean Oil,Proj.,0.042757883484767514
October 2021,European Union,Soybean Oil,Proj.,0.08988764044943821
October 2021,India,Soybean Oil,Proj.,0.029795158286778402
October 2021,Major Exporters,Soybean Oil,Proj.,0.04933759707629055
October 2021,Major Importers,Soybean Oil,Proj.,0.04290780141843971
October 2021,North Africa,Soybean Oil,Proj.,0.056737588652482275
October 2021,Total Foreign,Soybean Oil,Proj.,0.05151808785529716
October 2021,United States,Soybean Oil,Proj.,0.0688497061293031
October 2021,World,Soybean Oil,Proj.,0.054313964513070564
October 2021,World Less China,Soybean Oil,Proj.,0.058236574746008705
October 2021,Argentina,"Oilseed, Soybean",Proj.,0.46098654708520176
October 2021,Brazil,"Oilseed, Soybean",Proj.,0.197070108126962
October 2021,China,"Oilseed, Soybean",Proj.,0.30492359932088287
October 2021,European Union,"Oilseed, Soybean",Proj.,0.05490196078431372
October 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.2555859338172905
October 2021,Major Importers,"Oilseed, Soybean",Proj.,0.2438789898730932
October 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
October 2021,Paraguay,"Oilseed, Soybean",Proj.,0.024928092042186004
October 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.0789980732177264
October 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.22260409167963216
October 2021,United States,"Oilseed, Soybean",Proj.,0.0727470141150923
October 2021,World,"Oilseed, Soybean",Proj.,0.19000635958935222
October 2021,World Less China,"Oilseed, Soybean",Proj.,0.1587099757253497
October 2021,Argentina,Wheat,Proj.,0.13734335839599
October 2021,Australia,Wheat,Proj.,0.1295238095238095
October 2021,Bangladesh,Wheat,Proj.,0.2627218934911243
October 2021,Brazil,Wheat,Proj.,0.07266187050359713
October 2021,Canada,Wheat,Proj.,0.19606986899563322
October 2021,China,Wheat,Proj.,0.9401333333333334
October 2021,European Union,Wheat,Proj.,0.07444444444444445
October 2021,India,Wheat,Proj.,0.2658986175115208
October 2021,Japan,Wheat,Proj.,0.17272727272727273
October 2021,Kazakhstan,Wheat,Proj.,0.0769811320754717
October 2021,Major Exporters,Wheat,Proj.,0.10163733741392503
October 2021,Major Importers,Wheat,Proj.,0.52367753730023
October 2021,N. Africa,Wheat,Proj.,0.25703141038801064
October 2021,Nigeria,Wheat,Proj.,0.062400000000000004
October 2021,Russia,Wheat,Proj.,0.12556291390728477
October 2021,Sel. Mideast,Wheat,Proj.,0.2256615077383924
October 2021,Southeast Asia,Wheat,Proj.,0.19738863287250383
October 2021,Total Foreign,Wheat,Proj.,0.28068122026909487
October 2021,Ukraine,Wheat,Proj.,0.05197568389057751
October 2021,United Kingdom,Wheat,Proj.,0.12317073170731709
October 2021,United States,Wheat,Proj.,0.28496661252481503
October 2021,World,Wheat,Proj.,0.2809218794340617
October 2021,World Less China,Wheat,Proj.,0.1627384424152603
November 2021,World,Wheat,Proj.,0.27842274223182384
November 2021,World Less China,Wheat,Proj.,0.1603416688477004
November 2021,United States,Wheat,Proj.,0.28823102070468576
November 2021,Total Foreign,Wheat,Proj.,0.27785319551484183
November 2021,Major Exporters,Wheat,Proj.,0.09657586364328108
November 2021,Argentina,Wheat,Proj.,0.12731829573934839
November 2021,Australia,Wheat,Proj.,0.11365079365079366
November 2021,Canada,Wheat,Proj.,0.19606986899563322
November 2021,European Union,Wheat,Proj.,0.06763888888888889
November 2021,Russia,Wheat,Proj.,0.12961038961038962
November 2021,Ukraine,Wheat,Proj.,0.04246987951807228
November 2021,Major Importers,Wheat,Proj.,0.5257985978704057
November 2021,Bangladesh,Wheat,Proj.,0.2627218934911243
November 2021,Brazil,Wheat,Proj.,0.06690647482014389
November 2021,China,Wheat,Proj.,0.9401333333333334
November 2021,Japan,Wheat,Proj.,0.17424242424242423
November 2021,N. Africa,Wheat,Proj.,0.26469985658676504
November 2021,Nigeria,Wheat,Proj.,0.08346456692913387
November 2021,Sel. Mideast,Wheat,Proj.,0.2516540063709875
November 2021,Southeast Asia,Wheat,Proj.,0.1968351987649556
November 2021,India,Wheat,Proj.,0.254337899543379
November 2021,Kazakhstan,Wheat,Proj.,0.06264150943396227
November 2021,United Kingdom,Wheat,Proj.,0.1075
November 2021,World,Coarse Grain,Proj.,0.18929360773845405
November 2021,World Less China,Coarse Grain,Proj.,0.08342140491791729
November 2021,United States,Coarse Grain,Proj.,0.10305401697240713
November 2021,Total Foreign,Coarse Grain,Proj.,0.21446635567388772
November 2021,Major Exporters,Coarse Grain,Proj.,0.07112307462240168
November 2021,Argentina,Coarse Grain,Proj.,0.05784204671857619
November 2021,Australia,Coarse Grain,Proj.,0.07604790419161675
November 2021,Brazil,Coarse Grain,Proj.,0.0778865295288653
November 2021,Canada,Coarse Grain,Proj.,0.0887154009936125
November 2021,Russia,Coarse Grain,Proj.,0.03194479938665985
November 2021,Ukraine,Coarse Grain,Proj.,0.03970973594033461
November 2021,Major Importers,Coarse Grain,Proj.,0.0830897810593242
November 2021,European Union,Coarse Grain,Proj.,0.0821981876644256
November 2021,Japan,Coarse Grain,Proj.,0.08216094541361846
November 2021,Mexico,Coarse Grain,Proj.,0.07347178683385579
November 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.0887837461731144
November 2021,Saudi Arabia,Coarse Grain,Proj.,0.13026444662095985
November 2021,Southeast Asia,Coarse Grain,Proj.,0.05828460038986356
November 2021,South Korea,Coarse Grain,Proj.,0.14759535655058043
November 2021,China,Coarse Grain,Proj.,0.6550131721679838
November 2021,World,Corn,Proj.,0.21813778179056137
November 2021,World Less China,Corn,Proj.,0.08509150991357398
November 2021,United States,Corn,Proj.,0.10071675073002388
November 2021,Total Foreign,Corn,Proj.,0.2615497865240222
November 2021,Major Exporters,Corn,Proj.,0.06762740183792816
November 2021,Argentina,Corn,Proj.,0.0491588785046729
November 2021,Brazil,Corn,Proj.,0.07698275862068965
November 2021,Russia,Corn,Proj.,0.025324675324675326
November 2021,South Africa,Corn,Proj.,0.2018181818181818
November 2021,Ukraine,Corn,Proj.,0.023947368421052634
November 2021,Major Importers,Corn,Proj.,0.08137624861265261
November 2021,Egypt,Corn,Proj.,0.08043875685557587
November 2021,European Union,Corn,Proj.,0.08907766990291262
November 2021,Japan,Corn,Proj.,0.07697160883280757
November 2021,Mexico,Corn,Proj.,0.06815144766146992
November 2021,Southeast Asia,Corn,Proj.,0.06056910569105692
November 2021,South Korea,Corn,Proj.,0.15
November 2021,Canada,Corn,Proj.,0.11511627906976744
November 2021,China,Corn,Proj.,0.7165498945649956
November 2021,World,"Oilseed, Soybean",Proj.,0.18864974914564095
November 2021,World Less China,"Oilseed, Soybean",Proj.,0.15749907475943747
November 2021,United States,"Oilseed, Soybean",Proj.,0.07801956815114709
November 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.21903746784994324
November 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.25044781747902334
November 2021,Argentina,"Oilseed, Soybean",Proj.,0.44949771689497714
November 2021,Brazil,"Oilseed, Soybean",Proj.,0.19570488396259092
November 2021,Paraguay,"Oilseed, Soybean",Proj.,0.024928092042186004
November 2021,Major Importers,"Oilseed, Soybean",Proj.,0.24232716088934453
November 2021,China,"Oilseed, Soybean",Proj.,0.3029711375212224
November 2021,European Union,"Oilseed, Soybean",Proj.,0.05602240896358543
November 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.07861936720997123
November 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
November 2021,World,Soybean Meal,Proj.,0.04042244387487262
November 2021,World Less China,Soybean Meal,Proj.,0.0531767955801105
November 2021,United States,Soybean Meal,Proj.,0.0076174354633939895
November 2021,Total Foreign,Soybean Meal,Proj.,0.04602813031059045
November 2021,Major Exporters,Soybean Meal,Proj.,0.09154660206553614
November 2021,Argentina,Soybean Meal,Proj.,0.07003058103975535
November 2021,Brazil,Soybean Meal,Proj.,0.11567567567567569
November 2021,India,Soybean Meal,Proj.,0.06987399770904926
November 2021,Major Importers,Soybean Meal,Proj.,0.022471910112359546
November 2021,European Union,Soybean Meal,Proj.,0.013926630434782608
November 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
November 2021,Southeast Asia,Soybean Meal,Proj.,0.03613327076489911
November 2021,China,Soybean Meal,Proj.,0.0
November 2021,World,Soybean Oil,Proj.,0.05478896103896103
November 2021,World Less China,Soybean Oil,Proj.,0.05966371361417465
November 2021,United States,Soybean Oil,Proj.,0.07304785894206549
November 2021,Total Foreign,Soybean Oil,Proj.,0.05128205128205129
November 2021,Major Exporters,Soybean Oil,Proj.,0.04933759707629055
November 2021,Argentina,Soybean Oil,Proj.,0.032335329341317366
November 2021,Brazil,Soybean Oil,Proj.,0.04951560818083961
November 2021,European Union,Soybean Oil,Proj.,0.08988764044943821
November 2021,Major Importers,Soybean Oil,Proj.,0.042108987968860576
