ReportDate,Region,Commodity,ProjEstFlag,total_supply
June 2023,Major Exporters,"Oilseed, Soybean",Est.,242.91
June 2023,Major Importers,"Oilseed, Soybean",Est.,56.97
June 2023,Mexico,"Oilseed, Soybean",Est.,0.48
June 2023,Paraguay,"Oilseed, Soybean",Est.,8.98
June 2023,Southeast Asia,"Oilseed, Soybean",Est.,1.18
June 2023,Total Foreign,"Oilseed, Soybean",Est.,344.46
June 2023,United States,"Oilseed, Soybean",Est.,123.85
June 2023,World,"Oilseed, Soybean",Est.,468.3
June 2023,World Less China,"Oilseed, Soybean",Est.,417.70000000000005
June 2023,Argentina,Wheat,Est.,14.48
June 2023,Australia,Wheat,Est.,42.45
June 2023,Bangladesh,Wheat,Est.,2.41
June 2023,Brazil,Wheat,Est.,11.78
June 2023,Canada,Wheat,Est.,37.480000000000004
June 2023,China,Wheat,Est.,274.48
June 2023,European Union,Wheat,Est.,147.66
June 2023,India,Wheat,Est.,123.5
June 2023,Japan,Wheat,Est.,2.2199999999999998
June 2023,Kazakhstan,Wheat,Est.,17.889999999999997
June 2023,Major Exporters,Wheat,Est.,372.34000000000003
June 2023,Major Importers,Wheat,Est.,377.03
June 2023,N. Africa,Wheat,Est.,28.299999999999997
June 2023,Nigeria,Wheat,Est.,0.73
June 2023,Russia,Wheat,Est.,104.09
June 2023,Sel. Mideast,Wheat,Est.,27.03
June 2023,Southeast Asia,Wheat,Est.,4.62
June 2023,Total Foreign,Wheat,Est.,995.53
June 2023,Ukraine,Wheat,Est.,26.169999999999998
June 2023,United Kingdom,Wheat,Est.,17.39
June 2023,United States,Wheat,Est.,63.91
June 2023,World,Wheat,Est.,1059.43
June 2023,World Less China,Wheat,Est.,784.9399999999999
July 2023,Argentina,Coarse Grain,Est.,45.230000000000004
July 2023,Australia,Coarse Grain,Est.,22.28
July 2023,Brazil,Coarse Grain,Est.,142.1
July 2023,Canada,Coarse Grain,Est.,34.25
July 2023,China,Coarse Grain,Est.,495.27
July 2023,European Union,Coarse Grain,Est.,151.73000000000002
July 2023,Japan,Coarse Grain,Est.,1.84
July 2023,Major Exporters,Coarse Grain,Est.,351.61
July 2023,Major Importers,Coarse Grain,Est.,266.47
July 2023,Mexico,Coarse Grain,Est.,36.26
July 2023,N. Afr & Mideast,Coarse Grain,Est.,37.89
July 2023,Russia,Coarse Grain,Est.,45.980000000000004
July 2023,Saudi Arabia,Coarse Grain,Est.,1.5499999999999998
July 2023,South Korea,Coarse Grain,Est.,2.23
July 2023,Southeast Asia,Coarse Grain,Est.,34.21
July 2023,Total Foreign,Coarse Grain,Est.,1383.82
July 2023,Ukraine,Coarse Grain,Est.,42.6
July 2023,United States,Coarse Grain,Est.,396.05
July 2023,World,Coarse Grain,Est.,1779.87
July 2023,World Less China,Coarse Grain,Est.,1284.6
July 2023,Argentina,Corn,Est.,35.5
July 2023,Brazil,Corn,Est.,136.97
July 2023,Canada,Corn,Est.,17.29
July 2023,China,Corn,Est.,486.34
July 2023,Egypt,Corn,Est.,9.0
July 2023,European Union,Corn,Est.,64.18
July 2023,Japan,Corn,Est.,1.4
July 2023,Major Exporters,Corn,Est.,242.22000000000003
July 2023,Major Importers,Corn,Est.,141.29999999999998
July 2023,Mexico,Corn,Est.,29.66
July 2023,Russia,Corn,Est.,16.76
July 2023,South Africa,Corn,Est.,18.41
July 2023,South Korea,Corn,Est.,2.15
July 2023,Southeast Asia,Corn,Est.,34.15
July 2023,Total Foreign,Corn,Est.,1076.83
July 2023,Ukraine,Corn,Est.,34.59
July 2023,United States,Corn,Est.,383.73
July 2023,World,Corn,Est.,1460.56
July 2023,World Less China,Corn,Est.,974.22
July 2023,Afr. Fr. Zone,Cotton,Est.,5.56
July 2023,Australia,Cotton,Est.,10.76
July 2023,Bangladesh,Cotton,Est.,2.48
July 2023,Brazil,Cotton,Est.,25.54
July 2023,Central Asia,Cotton,Est.,8.15
July 2023,China,Cotton,Est.,69.26
July 2023,European Union,Cotton,Est.,1.94
July 2023,India,Cotton,Est.,34.6
July 2023,Indonesia,Cotton,Est.,0.46
July 2023,Major Exporters,Cotton,Est.,89.22999999999999
July 2023,Major Importers,Cotton,Est.,90.99000000000001
July 2023,Mexico,Cotton,Est.,1.9500000000000002
July 2023,Pakistan,Cotton,Est.,5.83
July 2023,S. Hemis.,Cotton,Est.,40.04
July 2023,Thailand,Cotton,Est.,0.15
July 2023,Total Foreign,Cotton,Est.,185.79000000000002
July 2023,Turkey,Cotton,Est.,7.67
July 2023,United States,Cotton,Est.,18.22
July 2023,Vietnam,Cotton,Est.,1.02
July 2023,World,Cotton,Est.,204.01
July 2023,World Less China,Cotton,Est.,134.74
July 2023,Brazil,Rice,Est.,7.7
July 2023,Burma,Rice,Est.,12.780000000000001
July 2023,C. Amer & Carib,Rice,Est.,2.07
July 2023,China,Rice,Est.,258.95
July 2023,Egypt,Rice,Est.,4.21
July 2023,European Union,Rice,Est.,2.25
July 2023,India,Rice,Est.,170.0
July 2023,Indonesia,Rice,Est.,36.9
July 2023,Japan,Rice,Est.,9.43
July 2023,Major Exporters,Rice,Est.,244.01
July 2023,Major Importers,Rice,Est.,364.27
July 2023,Mexico,Rice,Est.,0.28
July 2023,Nigeria,Rice,Est.,7.41
July 2023,Pakistan,Rice,Est.,8.15
July 2023,Philippines,Rice,Est.,15.7
July 2023,Sel. Mideast,Rice,Est.,3.24
July 2023,South Korea,Rice,Est.,5.09
July 2023,Thailand,Rice,Est.,23.63
July 2023,Total Foreign,Rice,Est.,688.5699999999999
July 2023,United States,Rice,Est.,6.35
July 2023,Vietnam,Rice,Est.,29.46
July 2023,World,Rice,Est.,694.9300000000001
July 2023,World Less China,Rice,Est.,435.99
July 2023,Argentina,Soybean Meal,Est.,26.2
July 2023,Brazil,Soybean Meal,Est.,44.69
July 2023,China,Soybean Meal,Est.,72.07
July 2023,European Union,Soybean Meal,Est.,12.209999999999999
July 2023,India,Soybean Meal,Est.,8.42
July 2023,Major Exporters,Soybean Meal,Est.,79.31
July 2023,Major Importers,Soybean Meal,Est.,24.65
July 2023,Mexico,Soybean Meal,Est.,5.29
July 2023,Southeast Asia,Soybean Meal,Est.,5.13
July 2023,Total Foreign,Soybean Meal,Est.,212.47
July 2023,United States,Soybean Meal,Est.,47.97
July 2023,World,Soybean Meal,Est.,260.45
July 2023,World Less China,Soybean Meal,Est.,188.37
July 2023,Argentina,Soybean Oil,Est.,6.449999999999999
July 2023,Brazil,Soybean Oil,Est.,10.620000000000001
July 2023,China,Soybean Oil,Est.,16.57
July 2023,European Union,Soybean Oil,Est.,3.34
July 2023,India,Soybean Oil,Est.,1.99
July 2023,Major Exporters,Soybean Oil,Est.,20.99
July 2023,Major Importers,Soybean Oil,Est.,20.1
July 2023,North Africa,Soybean Oil,Est.,1.18
July 2023,Total Foreign,Soybean Oil,Est.,50.41
July 2023,United States,Soybean Oil,Est.,12.780000000000001
July 2023,World,Soybean Oil,Est.,63.190000000000005
July 2023,World Less China,Soybean Oil,Est.,46.62
July 2023,Argentina,"Oilseed, Soybean",Est.,48.9
July 2023,Brazil,"Oilseed, Soybean",Est.,183.6
July 2023,China,"Oilseed, Soybean",Est.,50.6
July 2023,European Union,"Oilseed, Soybean",Est.,4.2299999999999995
July 2023,Major Exporters,"Oilseed, Soybean",Est.,242.93
July 2023,Major Importers,"Oilseed, Soybean",Est.,56.97
July 2023,Mexico,"Oilseed, Soybean",Est.,0.48
July 2023,Paraguay,"Oilseed, Soybean",Est.,8.98
July 2023,Southeast Asia,"Oilseed, Soybean",Est.,1.18
July 2023,Total Foreign,"Oilseed, Soybean",Est.,345.01
July 2023,United States,"Oilseed, Soybean",Est.,123.85
July 2023,World,"Oilseed, Soybean",Est.,468.86
July 2023,World Less China,"Oilseed, Soybean",Est.,418.27
July 2023,Argentina,Wheat,Est.,14.48
July 2023,Australia,Wheat,Est.,43.14
July 2023,Bangladesh,Wheat,Est.,2.41
July 2023,Brazil,Wheat,Est.,11.78
July 2023,Canada,Wheat,Est.,37.480000000000004
July 2023,China,Wheat,Est.,274.48
July 2023,European Union,Wheat,Est.,147.66
July 2023,India,Wheat,Est.,123.5
July 2023,Japan,Wheat,Est.,2.2199999999999998
July 2023,Kazakhstan,Wheat,Est.,17.889999999999997
July 2023,Major Exporters,Wheat,Est.,373.62
July 2023,Major Importers,Wheat,Est.,378.94
July 2023,N. Africa,Wheat,Est.,30.21
July 2023,Nigeria,Wheat,Est.,0.73
July 2023,Russia,Wheat,Est.,104.09
July 2023,Sel. Mideast,Wheat,Est.,27.03
July 2023,Southeast Asia,Wheat,Est.,4.62
July 2023,Total Foreign,Wheat,Est.,998.9
July 2023,Ukraine,Wheat,Est.,26.77
July 2023,United Kingdom,Wheat,Est.,17.39
July 2023,United States,Wheat,Est.,63.91
July 2023,World,Wheat,Est.,1062.8000000000002
July 2023,World Less China,Wheat,Est.,788.32
August 2023,Argentina,Coarse Grain,Est.,45.2
August 2023,Australia,Coarse Grain,Est.,22.28
August 2023,Brazil,Coarse Grain,Est.,144.1
August 2023,Canada,Coarse Grain,Est.,34.25
August 2023,China,Coarse Grain,Est.,495.27
August 2023,European Union,Coarse Grain,Est.,151.34
August 2023,Japan,Coarse Grain,Est.,1.81
August 2023,Major Exporters,Coarse Grain,Est.,354.14
August 2023,Major Importers,Coarse Grain,Est.,266.02
August 2023,Mexico,Coarse Grain,Est.,36.28
August 2023,N. Afr & Mideast,Coarse Grain,Est.,37.82
August 2023,Russia,Coarse Grain,Est.,45.980000000000004
August 2023,Saudi Arabia,Coarse Grain,Est.,1.5499999999999998
August 2023,South Korea,Coarse Grain,Est.,2.23
August 2023,Southeast Asia,Coarse Grain,Est.,34.24
August 2023,Total Foreign,Coarse Grain,Est.,1384.9299999999998
August 2023,Ukraine,Coarse Grain,Est.,42.62
August 2023,United States,Coarse Grain,Est.,396.05
August 2023,World,Coarse Grain,Est.,1780.98
August 2023,World Less China,Coarse Grain,Est.,1285.71
August 2023,Argentina,Corn,Est.,35.5
August 2023,Brazil,Corn,Est.,138.97
August 2023,Canada,Corn,Est.,17.29
August 2023,China,Corn,Est.,486.34
August 2023,Egypt,Corn,Est.,9.0
August 2023,European Union,Corn,Est.,63.589999999999996
August 2023,Japan,Corn,Est.,1.37
August 2023,Major Exporters,Corn,Est.,244.77
August 2023,Major Importers,Corn,Est.,140.7
August 2023,Mexico,Corn,Est.,29.66
August 2023,Russia,Corn,Est.,16.76
August 2023,South Africa,Corn,Est.,18.95
August 2023,South Korea,Corn,Est.,2.15
August 2023,Southeast Asia,Corn,Est.,34.18
August 2023,Total Foreign,Corn,Est.,1078.29
August 2023,Ukraine,Corn,Est.,34.59
August 2023,United States,Corn,Est.,383.73
August 2023,World,Corn,Est.,1462.02
August 2023,World Less China,Corn,Est.,975.6800000000001
August 2023,Afr. Fr. Zone,Cotton,Est.,5.1499999999999995
August 2023,Australia,Cotton,Est.,10.76
August 2023,Bangladesh,Cotton,Est.,2.48
August 2023,Brazil,Cotton,Est.,25.740000000000002
August 2023,Central Asia,Cotton,Est.,8.16
August 2023,China,Cotton,Est.,69.26
August 2023,European Union,Cotton,Est.,1.94
August 2023,India,Cotton,Est.,34.6
August 2023,Indonesia,Cotton,Est.,0.46
August 2023,Major Exporters,Cotton,Est.,89.16
August 2023,Major Importers,Cotton,Est.,90.99000000000001
August 2023,Mexico,Cotton,Est.,1.9500000000000002
August 2023,Pakistan,Cotton,Est.,5.83
August 2023,S. Hemis.,Cotton,Est.,40.36
August 2023,Thailand,Cotton,Est.,0.15
August 2023,Total Foreign,Cotton,Est.,185.70999999999998
August 2023,Turkey,Cotton,Est.,7.67
August 2023,United States,Cotton,Est.,18.22
August 2023,Vietnam,Cotton,Est.,1.02
August 2023,World,Cotton,Est.,203.93
August 2023,World Less China,Cotton,Est.,134.66
August 2023,Brazil,Rice,Est.,7.9
August 2023,Burma,Rice,Est.,12.780000000000001
August 2023,C. Amer & Carib,Rice,Est.,2.07
August 2023,China,Rice,Est.,258.95
August 2023,Egypt,Rice,Est.,4.21
August 2023,European Union,Rice,Est.,2.25
August 2023,India,Rice,Est.,170.0
August 2023,Indonesia,Rice,Est.,36.9
August 2023,Japan,Rice,Est.,9.43
August 2023,Major Exporters,Rice,Est.,244.01
August 2023,Major Importers,Rice,Est.,364.3
August 2023,Mexico,Rice,Est.,0.28
August 2023,Nigeria,Rice,Est.,7.41
August 2023,Pakistan,Rice,Est.,8.15
August 2023,Philippines,Rice,Est.,15.73
August 2023,Sel. Mideast,Rice,Est.,3.24
August 2023,South Korea,Rice,Est.,5.09
August 2023,Thailand,Rice,Est.,23.63
August 2023,Total Foreign,Rice,Est.,688.9300000000001
August 2023,United States,Rice,Est.,6.35
August 2023,Vietnam,Rice,Est.,29.46
August 2023,World,Rice,Est.,695.2800000000001
August 2023,World Less China,Rice,Est.,436.34
August 2023,Argentina,Soybean Meal,Est.,26.400000000000002
August 2023,Brazil,Soybean Meal,Est.,44.69
August 2023,China,Soybean Meal,Est.,72.86
August 2023,European Union,Soybean Meal,Est.,12.209999999999999
August 2023,India,Soybean Meal,Est.,8.58
August 2023,Major Exporters,Soybean Meal,Est.,79.67
August 2023,Major Importers,Soybean Meal,Est.,24.65
August 2023,Mexico,Soybean Meal,Est.,5.29
August 2023,Southeast Asia,Soybean Meal,Est.,5.13
August 2023,Total Foreign,Soybean Meal,Est.,212.74
August 2023,United States,Soybean Meal,Est.,47.97
August 2023,World,Soybean Meal,Est.,260.7
August 2023,World Less China,Soybean Meal,Est.,187.83999999999997
August 2023,Argentina,Soybean Oil,Est.,6.5
August 2023,Brazil,Soybean Oil,Est.,10.620000000000001
August 2023,China,Soybean Oil,Est.,16.75
August 2023,European Union,Soybean Oil,Est.,3.34
August 2023,India,Soybean Oil,Est.,2.0300000000000002
August 2023,Major Exporters,Soybean Oil,Est.,21.049999999999997
August 2023,Major Importers,Soybean Oil,Est.,20.23
August 2023,North Africa,Soybean Oil,Est.,1.17
August 2023,Total Foreign,Soybean Oil,Est.,50.58
August 2023,United States,Soybean Oil,Est.,12.81
August 2023,World,Soybean Oil,Est.,63.39
August 2023,World Less China,Soybean Oil,Est.,46.64
August 2023,Argentina,"Oilseed, Soybean",Est.,48.9
August 2023,Brazil,"Oilseed, Soybean",Est.,183.6
August 2023,China,"Oilseed, Soybean",Est.,50.6
August 2023,European Union,"Oilseed, Soybean",Est.,4.2299999999999995
August 2023,Major Exporters,"Oilseed, Soybean",Est.,242.68
August 2023,Major Importers,"Oilseed, Soybean",Est.,56.97
August 2023,Mexico,"Oilseed, Soybean",Est.,0.48
August 2023,Paraguay,"Oilseed, Soybean",Est.,9.23
August 2023,Southeast Asia,"Oilseed, Soybean",Est.,1.18
August 2023,Total Foreign,"Oilseed, Soybean",Est.,345.03000000000003
August 2023,United States,"Oilseed, Soybean",Est.,123.85
August 2023,World,"Oilseed, Soybean",Est.,468.88
August 2023,World Less China,"Oilseed, Soybean",Est.,418.28
August 2023,Argentina,Wheat,Est.,14.48
August 2023,Australia,Wheat,Est.,43.14
August 2023,Bangladesh,Wheat,Est.,2.41
August 2023,Brazil,Wheat,Est.,11.78
August 2023,Canada,Wheat,Est.,37.480000000000004
August 2023,China,Wheat,Est.,274.48
August 2023,European Union,Wheat,Est.,147.45999999999998
August 2023,India,Wheat,Est.,123.5
August 2023,Japan,Wheat,Est.,2.2199999999999998
August 2023,Kazakhstan,Wheat,Est.,17.889999999999997
August 2023,Major Exporters,Wheat,Est.,373.41999999999996
August 2023,Major Importers,Wheat,Est.,378.94
August 2023,N. Africa,Wheat,Est.,30.21
August 2023,Nigeria,Wheat,Est.,0.73
August 2023,Russia,Wheat,Est.,104.09
August 2023,Sel. Mideast,Wheat,Est.,27.03
August 2023,Southeast Asia,Wheat,Est.,4.62
August 2023,Total Foreign,Wheat,Est.,998.6700000000001
August 2023,Ukraine,Wheat,Est.,26.77
August 2023,United Kingdom,Wheat,Est.,17.39
August 2023,United States,Wheat,Est.,63.91
August 2023,World,Wheat,Est.,1062.5700000000002
August 2023,World Less China,Wheat,Est.,788.1
September 2023,Argentina,Coarse Grain,Est.,44.8
September 2023,Australia,Coarse Grain,Est.,22.27
September 2023,Brazil,Coarse Grain,Est.,146.1
September 2023,Canada,Coarse Grain,Est.,34.25
September 2023,China,Coarse Grain,Est.,495.27
September 2023,European Union,Coarse Grain,Est.,151.5
September 2023,Japan,Coarse Grain,Est.,1.81
September 2023,Major Exporters,Coarse Grain,Est.,355.83
September 2023,Major Importers,Coarse Grain,Est.,267.63
September 2023,Mexico,Coarse Grain,Est.,37.73
September 2023,N. Afr & Mideast,Coarse Grain,Est.,37.82
September 2023,Russia,Coarse Grain,Est.,45.980000000000004
September 2023,Saudi Arabia,Coarse Grain,Est.,1.5499999999999998
September 2023,South Korea,Coarse Grain,Est.,2.23
September 2023,Southeast Asia,Coarse Grain,Est.,34.24
September 2023,Total Foreign,Coarse Grain,Est.,1388.4499999999998
September 2023,Ukraine,Coarse Grain,Est.,42.62
September 2023,United States,Coarse Grain,Est.,396.05
September 2023,World,Coarse Grain,Est.,1784.49
September 2023,World Less China,Coarse Grain,Est.,1289.22
September 2023,Argentina,Corn,Est.,35.8
September 2023,Brazil,Corn,Est.,140.97
September 2023,Canada,Corn,Est.,17.29
September 2023,China,Corn,Est.,486.34
September 2023,Egypt,Corn,Est.,9.0
September 2023,European Union,Corn,Est.,63.589999999999996
September 2023,Japan,Corn,Est.,1.37
September 2023,Major Exporters,Corn,Est.,247.17000000000002
September 2023,Major Importers,Corn,Est.,142.2
September 2023,Mexico,Corn,Est.,31.16
September 2023,Russia,Corn,Est.,16.76
September 2023,South Africa,Corn,Est.,19.05
September 2023,South Korea,Corn,Est.,2.15
September 2023,Southeast Asia,Corn,Est.,34.18
September 2023,Total Foreign,Corn,Est.,1082.43
September 2023,Ukraine,Corn,Est.,34.59
September 2023,United States,Corn,Est.,383.73
September 2023,World,Corn,Est.,1466.1599999999999
September 2023,World Less China,Corn,Est.,979.8199999999999
September 2023,Afr. Fr. Zone,Cotton,Est.,5.1499999999999995
September 2023,Australia,Cotton,Est.,10.76
September 2023,Bangladesh,Cotton,Est.,2.48
September 2023,Brazil,Cotton,Est.,26.240000000000002
September 2023,Central Asia,Cotton,Est.,8.02
September 2023,China,Cotton,Est.,68.76
September 2023,European Union,Cotton,Est.,1.94
September 2023,India,Cotton,Est.,34.6
September 2023,Indonesia,Cotton,Est.,0.46
September 2023,Major Exporters,Cotton,Est.,89.52
September 2023,Major Importers,Cotton,Est.,89.59
September 2023,Mexico,Cotton,Est.,1.9000000000000001
September 2023,Pakistan,Cotton,Est.,5.83
September 2023,S. Hemis.,Cotton,Est.,40.870000000000005
September 2023,Thailand,Cotton,Est.,0.15
September 2023,Total Foreign,Cotton,Est.,184.68
September 2023,Turkey,Cotton,Est.,6.82
September 2023,United States,Cotton,Est.,18.52
September 2023,Vietnam,Cotton,Est.,1.02
September 2023,World,Cotton,Est.,203.2
September 2023,World Less China,Cotton,Est.,134.44
September 2023,Brazil,Rice,Est.,7.9
September 2023,Burma,Rice,Est.,12.680000000000001
September 2023,C. Amer & Carib,Rice,Est.,2.11
September 2023,China,Rice,Est.,258.95
September 2023,Egypt,Rice,Est.,4.21
September 2023,European Union,Rice,Est.,2.25
September 2023,India,Rice,Est.,170.0
September 2023,Indonesia,Rice,Est.,36.9
September 2023,Japan,Rice,Est.,9.43
September 2023,Major Exporters,Rice,Est.,244.72
September 2023,Major Importers,Rice,Est.,364.3
September 2023,Mexico,Rice,Est.,0.28
September 2023,Nigeria,Rice,Est.,7.41
September 2023,Pakistan,Rice,Est.,8.15
September 2023,Philippines,Rice,Est.,15.73
September 2023,Sel. Mideast,Rice,Est.,3.24
September 2023,South Korea,Rice,Est.,5.09
September 2023,Thailand,Rice,Est.,24.44
September 2023,Total Foreign,Rice,Est.,689.6500000000001
September 2023,United States,Rice,Est.,6.35
September 2023,Vietnam,Rice,Est.,29.46
September 2023,World,Rice,Est.,696.0
September 2023,World Less China,Rice,Est.,437.06
September 2023,Argentina,Soybean Meal,Est.,26.400000000000002
September 2023,Brazil,Soybean Meal,Est.,44.69
September 2023,China,Soybean Meal,Est.,74.0
September 2023,European Union,Soybean Meal,Est.,12.06
September 2023,India,Soybean Meal,Est.,8.66
September 2023,Major Exporters,Soybean Meal,Est.,79.75
September 2023,Major Importers,Soybean Meal,Est.,24.24
September 2023,Mexico,Soybean Meal,Est.,5.29
September 2023,Southeast Asia,Soybean Meal,Est.,4.87
September 2023,Total Foreign,Soybean Meal,Est.,213.4
September 2023,United States,Soybean Meal,Est.,47.97
September 2023,World,Soybean Meal,Est.,261.37
September 2023,World Less China,Soybean Meal,Est.,187.37
September 2023,Argentina,Soybean Oil,Est.,6.5
September 2023,Brazil,Soybean Oil,Est.,10.620000000000001
September 2023,China,Soybean Oil,Est.,17.03
September 2023,European Union,Soybean Oil,Est.,3.3099999999999996
September 2023,India,Soybean Oil,Est.,2.04
September 2023,Major Exporters,Soybean Oil,Est.,21.009999999999998
September 2023,Major Importers,Soybean Oil,Est.,20.54
September 2023,North Africa,Soybean Oil,Est.,1.18
September 2023,Total Foreign,Soybean Oil,Est.,50.72
September 2023,United States,Soybean Oil,Est.,12.81
September 2023,World,Soybean Oil,Est.,63.53
September 2023,World Less China,Soybean Oil,Est.,46.51
September 2023,Argentina,"Oilseed, Soybean",Est.,48.9
September 2023,Brazil,"Oilseed, Soybean",Est.,183.6
September 2023,China,"Oilseed, Soybean",Est.,50.6
September 2023,European Union,"Oilseed, Soybean",Est.,4.2299999999999995
September 2023,Major Exporters,"Oilseed, Soybean",Est.,242.68
September 2023,Major Importers,"Oilseed, Soybean",Est.,56.92
September 2023,Mexico,"Oilseed, Soybean",Est.,0.48
September 2023,Paraguay,"Oilseed, Soybean",Est.,9.23
September 2023,Southeast Asia,"Oilseed, Soybean",Est.,1.12
September 2023,Total Foreign,"Oilseed, Soybean",Est.,345.35
September 2023,United States,"Oilseed, Soybean",Est.,123.85
September 2023,World,"Oilseed, Soybean",Est.,469.20000000000005
September 2023,World Less China,"Oilseed, Soybean",Est.,418.59999999999997
September 2023,Argentina,Wheat,Est.,14.48
September 2023,Australia,Wheat,Est.,43.14
September 2023,Bangladesh,Wheat,Est.,2.41
September 2023,Brazil,Wheat,Est.,11.78
September 2023,Canada,Wheat,Est.,38.0
September 2023,China,Wheat,Est.,274.48
September 2023,European Union,Wheat,Est.,147.5
September 2023,India,Wheat,Est.,123.5
September 2023,Japan,Wheat,Est.,2.2199999999999998
September 2023,Kazakhstan,Wheat,Est.,17.889999999999997
September 2023,Major Exporters,Wheat,Est.,373.96999999999997
September 2023,Major Importers,Wheat,Est.,378.94
September 2023,N. Africa,Wheat,Est.,30.21
September 2023,Nigeria,Wheat,Est.,0.73
September 2023,Russia,Wheat,Est.,104.09
