ReportDate,Region,Commodity,ProjEstFlag,total_supply
August 2023,Paraguay,"Oilseed, Soybean",Proj.,10.26
August 2023,Southeast Asia,"Oilseed, Soybean",Proj.,1.18
August 2023,Total Foreign,"Oilseed, Soybean",Proj.,384.33
August 2023,United States,"Oilseed, Soybean",Proj.,121.53
August 2023,World,"Oilseed, Soybean",Proj.,505.88
August 2023,World Less China,"Oilseed, Soybean",Proj.,448.61
August 2023,Argentina,Wheat,Proj.,20.43
August 2023,Australia,Wheat,Proj.,31.84
August 2023,Bangladesh,Wheat,Proj.,2.0100000000000002
August 2023,Brazil,Wheat,Proj.,12.43
August 2023,Canada,Wheat,Proj.,35.54
August 2023,China,Wheat,Proj.,275.82
August 2023,European Union,Wheat,Proj.,152.16
August 2023,India,Wheat,Proj.,123.0
August 2023,Japan,Wheat,Proj.,2.2
August 2023,Kazakhstan,Wheat,Proj.,18.0
August 2023,Major Exporters,Wheat,Proj.,363.75
August 2023,Major Importers,Wheat,Proj.,385.11
August 2023,N. Africa,Wheat,Proj.,28.990000000000002
August 2023,Nigeria,Wheat,Proj.,0.45
August 2023,Russia,Wheat,Proj.,101.14
August 2023,Sel. Mideast,Wheat,Proj.,30.61
August 2023,Southeast Asia,Wheat,Proj.,3.21
August 2023,Total Foreign,Wheat,Proj.,998.6999999999999
August 2023,Ukraine,Wheat,Proj.,22.65
August 2023,United Kingdom,Wheat,Proj.,17.990000000000002
August 2023,United States,Wheat,Proj.,62.99
August 2023,World,Wheat,Proj.,1061.68
August 2023,World Less China,Wheat,Proj.,785.86
September 2023,Argentina,Coarse Grain,Proj.,65.51
September 2023,Australia,Coarse Grain,Proj.,16.83
September 2023,Brazil,Coarse Grain,Proj.,145.13000000000002
September 2023,Canada,Coarse Grain,Proj.,30.48
September 2023,China,Coarse Grain,Proj.,491.65
September 2023,European Union,Coarse Grain,Proj.,150.66
September 2023,Japan,Coarse Grain,Proj.,1.77
September 2023,Major Exporters,Coarse Grain,Proj.,356.3
September 2023,Major Importers,Coarse Grain,Proj.,268.15999999999997
September 2023,Mexico,Coarse Grain,Proj.,37.410000000000004
September 2023,N. Afr & Mideast,Coarse Grain,Proj.,40.08
September 2023,Russia,Coarse Grain,Proj.,42.12
September 2023,Saudi Arabia,Coarse Grain,Proj.,1.3599999999999999
September 2023,South Korea,Coarse Grain,Proj.,2.07
September 2023,Southeast Asia,Coarse Grain,Proj.,34.18
September 2023,Total Foreign,Coarse Grain,Proj.,1386.3300000000002
September 2023,Ukraine,Coarse Grain,Proj.,36.699999999999996
September 2023,United States,Coarse Grain,Proj.,438.37
September 2023,World,Coarse Grain,Proj.,1824.69
September 2023,World Less China,Coarse Grain,Proj.,1333.05
September 2023,Argentina,Corn,Proj.,55.11
September 2023,Brazil,Corn,Proj.,139.27
September 2023,Canada,Corn,Proj.,16.990000000000002
September 2023,China,Corn,Proj.,482.82
September 2023,Egypt,Corn,Proj.,9.1
September 2023,European Union,Corn,Proj.,66.59
September 2023,Japan,Corn,Proj.,1.3800000000000001
September 2023,Major Exporters,Corn,Proj.,257.95
September 2023,Major Importers,Corn,Proj.,144.68
September 2023,Mexico,Corn,Proj.,30.86
September 2023,Russia,Corn,Proj.,15.51
September 2023,South Africa,Corn,Proj.,18.650000000000002
September 2023,South Korea,Corn,Proj.,1.99
September 2023,Southeast Asia,Corn,Proj.,34.12
September 2023,Total Foreign,Corn,Proj.,1092.47
September 2023,Ukraine,Corn,Proj.,29.41
September 2023,United States,Corn,Proj.,421.29
September 2023,World,Corn,Proj.,1513.76
September 2023,World Less China,Corn,Proj.,1030.94
September 2023,Afr. Fr. Zone,Cotton,Proj.,6.08
September 2023,Australia,Cotton,Proj.,10.18
September 2023,Bangladesh,Cotton,Proj.,2.09
September 2023,Brazil,Cotton,Proj.,30.19
September 2023,Central Asia,Cotton,Proj.,8.32
September 2023,China,Cotton,Proj.,64.4
September 2023,European Union,Cotton,Proj.,1.67
September 2023,India,Cotton,Proj.,36.7
September 2023,Indonesia,Cotton,Proj.,0.36
September 2023,Major Exporters,Cotton,Proj.,96.49000000000001
September 2023,Major Importers,Cotton,Proj.,85.63
September 2023,Mexico,Cotton,Proj.,1.55
September 2023,Pakistan,Cotton,Proj.,8.03
September 2023,S. Hemis.,Cotton,Proj.,44.620000000000005
September 2023,Thailand,Cotton,Proj.,0.14
September 2023,Total Foreign,Cotton,Proj.,188.19
September 2023,Turkey,Cotton,Proj.,6.13
September 2023,United States,Cotton,Proj.,17.380000000000003
September 2023,Vietnam,Cotton,Proj.,1.05
September 2023,World,Cotton,Proj.,205.57
September 2023,World Less China,Cotton,Proj.,141.17000000000002
September 2023,Brazil,Rice,Proj.,7.5
September 2023,Burma,Rice,Proj.,13.08
September 2023,C. Amer & Carib,Rice,Proj.,2.18
September 2023,China,Rice,Proj.,255.6
September 2023,Egypt,Rice,Proj.,4.4399999999999995
September 2023,European Union,Rice,Proj.,2.28
September 2023,India,Rice,Proj.,165.0
September 2023,Indonesia,Rice,Proj.,37.95
September 2023,Japan,Rice,Proj.,9.25
September 2023,Major Exporters,Rice,Proj.,239.28
September 2023,Major Importers,Rice,Proj.,362.39
September 2023,Mexico,Rice,Proj.,0.27
September 2023,Nigeria,Rice,Proj.,7.23
September 2023,Pakistan,Rice,Proj.,9.86
September 2023,Philippines,Rice,Proj.,16.08
September 2023,Sel. Mideast,Rice,Proj.,3.41
September 2023,South Korea,Rice,Proj.,5.029999999999999
September 2023,Thailand,Rice,Proj.,22.79
September 2023,Total Foreign,Rice,Proj.,682.35
September 2023,United States,Rice,Proj.,7.97
September 2023,Vietnam,Rice,Proj.,28.56
September 2023,World,Rice,Proj.,690.32
September 2023,World Less China,Rice,Proj.,434.71999999999997
September 2023,Argentina,Soybean Meal,Proj.,28.93
September 2023,Brazil,Soybean Meal,Proj.,46.42
September 2023,China,Soybean Meal,Proj.,76.92
September 2023,European Union,Soybean Meal,Proj.,12.27
September 2023,India,Soybean Meal,Proj.,8.11
September 2023,Major Exporters,Soybean Meal,Proj.,83.46000000000001
September 2023,Major Importers,Soybean Meal,Proj.,24.55
September 2023,Mexico,Soybean Meal,Proj.,5.319999999999999
September 2023,Southeast Asia,Soybean Meal,Proj.,4.97
September 2023,Total Foreign,Soybean Meal,Proj.,221.3
September 2023,United States,Soybean Meal,Proj.,49.29
September 2023,World,Soybean Meal,Proj.,270.59000000000003
September 2023,World Less China,Soybean Meal,Proj.,193.67000000000002
September 2023,Argentina,Soybean Oil,Proj.,7.14
September 2023,Brazil,Soybean Oil,Proj.,10.99
September 2023,China,Soybean Oil,Proj.,18.28
September 2023,European Union,Soybean Oil,Proj.,3.42
September 2023,India,Soybean Oil,Proj.,2.21
September 2023,Major Exporters,Soybean Oil,Proj.,22.25
September 2023,Major Importers,Soybean Oil,Proj.,22.009999999999998
September 2023,North Africa,Soybean Oil,Proj.,1.17
September 2023,Total Foreign,Soybean Oil,Proj.,53.48
September 2023,United States,Soybean Oil,Proj.,13.05
September 2023,World,Soybean Oil,Proj.,66.53
September 2023,World Less China,Soybean Oil,Proj.,48.239999999999995
September 2023,Argentina,"Oilseed, Soybean",Proj.,65.6
September 2023,Brazil,"Oilseed, Soybean",Proj.,194.95
September 2023,China,"Oilseed, Soybean",Proj.,58.3
September 2023,European Union,"Oilseed, Soybean",Proj.,4.58
September 2023,Major Exporters,"Oilseed, Soybean",Proj.,273.78000000000003
September 2023,Major Importers,"Oilseed, Soybean",Proj.,65.26
September 2023,Mexico,"Oilseed, Soybean",Proj.,0.5700000000000001
September 2023,Paraguay,"Oilseed, Soybean",Proj.,10.26
September 2023,Southeast Asia,"Oilseed, Soybean",Proj.,1.26
September 2023,Total Foreign,"Oilseed, Soybean",Proj.,384.67
September 2023,United States,"Oilseed, Soybean",Proj.,119.65
September 2023,World,"Oilseed, Soybean",Proj.,504.32
September 2023,World Less China,"Oilseed, Soybean",Proj.,446.02
September 2023,Argentina,Wheat,Proj.,19.93
September 2023,Australia,Wheat,Proj.,28.84
September 2023,Bangladesh,Wheat,Proj.,1.9300000000000002
September 2023,Brazil,Wheat,Proj.,12.43
September 2023,Canada,Wheat,Proj.,34.58
September 2023,China,Wheat,Proj.,275.82
September 2023,European Union,Wheat,Proj.,150.45
September 2023,India,Wheat,Proj.,123.0
September 2023,Japan,Wheat,Proj.,2.2
September 2023,Kazakhstan,Wheat,Proj.,17.7
September 2023,Major Exporters,Wheat,Proj.,358.77
September 2023,Major Importers,Wheat,Proj.,384.85
September 2023,N. Africa,Wheat,Proj.,28.53
September 2023,Nigeria,Wheat,Proj.,0.48
September 2023,Russia,Wheat,Proj.,101.14
September 2023,Sel. Mideast,Wheat,Proj.,30.45
September 2023,Southeast Asia,Wheat,Proj.,3.6
September 2023,Total Foreign,Wheat,Proj.,991.49
September 2023,Ukraine,Wheat,Proj.,23.83
September 2023,United Kingdom,Wheat,Proj.,17.240000000000002
September 2023,United States,Wheat,Proj.,62.99
September 2023,World,Wheat,Proj.,1054.47
September 2023,World Less China,Wheat,Proj.,778.6500000000001
October 2023,Argentina,Coarse Grain,Proj.,65.39
October 2023,Australia,Coarse Grain,Proj.,16.53
October 2023,Brazil,Coarse Grain,Proj.,145.22000000000003
October 2023,Canada,Coarse Grain,Proj.,30.099999999999998
October 2023,China,Coarse Grain,Proj.,491.75
October 2023,European Union,Coarse Grain,Proj.,150.81
October 2023,Japan,Coarse Grain,Proj.,1.77
October 2023,Major Exporters,Coarse Grain,Proj.,356.63
October 2023,Major Importers,Coarse Grain,Proj.,268.42
October 2023,Mexico,Coarse Grain,Proj.,37.43
October 2023,N. Afr & Mideast,Coarse Grain,Proj.,39.980000000000004
October 2023,Russia,Coarse Grain,Proj.,42.12
October 2023,Saudi Arabia,Coarse Grain,Proj.,1.5599999999999998
October 2023,South Korea,Coarse Grain,Proj.,2.07
October 2023,Southeast Asia,Coarse Grain,Proj.,34.17
October 2023,Total Foreign,Coarse Grain,Proj.,1387.4
October 2023,Ukraine,Coarse Grain,Proj.,37.74
October 2023,United States,Coarse Grain,Proj.,433.91
October 2023,World,Coarse Grain,Proj.,1821.29
October 2023,World Less China,Coarse Grain,Proj.,1329.55
October 2023,Argentina,Corn,Proj.,56.11
October 2023,Brazil,Corn,Proj.,139.36
October 2023,Canada,Corn,Proj.,16.93
October 2023,China,Corn,Proj.,482.82
October 2023,Egypt,Corn,Proj.,9.1
October 2023,European Union,Corn,Proj.,66.89
October 2023,Japan,Corn,Proj.,1.3800000000000001
October 2023,Major Exporters,Corn,Proj.,260.04
October 2023,Major Importers,Corn,Proj.,144.97
October 2023,Mexico,Corn,Proj.,30.86
October 2023,Russia,Corn,Proj.,15.51
October 2023,South Africa,Corn,Proj.,18.650000000000002
October 2023,South Korea,Corn,Proj.,1.99
October 2023,Southeast Asia,Corn,Proj.,34.11
October 2023,Total Foreign,Corn,Proj.,1095.3700000000001
October 2023,Ukraine,Corn,Proj.,30.41
October 2023,United States,Corn,Proj.,417.22999999999996
October 2023,World,Corn,Proj.,1512.6
October 2023,World Less China,Corn,Proj.,1029.78
October 2023,Afr. Fr. Zone,Cotton,Proj.,6.08
October 2023,Australia,Cotton,Proj.,9.879999999999999
October 2023,Bangladesh,Cotton,Proj.,2.09
October 2023,Brazil,Cotton,Proj.,20.32
October 2023,Central Asia,Cotton,Proj.,8.3
October 2023,China,Cotton,Proj.,64.4
October 2023,European Union,Cotton,Proj.,1.52
October 2023,India,Cotton,Proj.,36.72
October 2023,Indonesia,Cotton,Proj.,0.36
October 2023,Major Exporters,Cotton,Proj.,86.94
October 2023,Major Importers,Cotton,Proj.,85.46000000000001
October 2023,Mexico,Cotton,Proj.,1.53
October 2023,Pakistan,Cotton,Proj.,8.03
October 2023,S. Hemis.,Cotton,Proj.,35.04
October 2023,Thailand,Cotton,Proj.,0.14
October 2023,Total Foreign,Cotton,Proj.,178.38
October 2023,Turkey,Cotton,Proj.,6.13
October 2023,United States,Cotton,Proj.,17.07
October 2023,Vietnam,Cotton,Proj.,1.05
October 2023,World,Cotton,Proj.,195.44
October 2023,World Less China,Cotton,Proj.,131.03
October 2023,Brazil,Rice,Proj.,7.5
October 2023,Burma,Rice,Proj.,13.08
October 2023,C. Amer & Carib,Rice,Proj.,2.17
October 2023,China,Rice,Proj.,255.6
October 2023,Egypt,Rice,Proj.,4.4399999999999995
October 2023,European Union,Rice,Proj.,2.28
October 2023,India,Rice,Proj.,165.0
October 2023,Indonesia,Rice,Proj.,38.45
October 2023,Japan,Rice,Proj.,9.1
October 2023,Major Exporters,Rice,Proj.,239.48
October 2023,Major Importers,Rice,Proj.,362.87
October 2023,Mexico,Rice,Proj.,0.27
October 2023,Nigeria,Rice,Proj.,7.23
October 2023,Pakistan,Rice,Proj.,9.96
October 2023,Philippines,Rice,Proj.,16.08
October 2023,Sel. Mideast,Rice,Proj.,3.35
October 2023,South Korea,Rice,Proj.,5.0
October 2023,Thailand,Rice,Proj.,22.79
October 2023,Total Foreign,Rice,Proj.,683.04
October 2023,United States,Rice,Proj.,7.96
October 2023,Vietnam,Rice,Proj.,28.66
October 2023,World,Rice,Proj.,691.0
October 2023,World Less China,Rice,Proj.,435.4
October 2023,Argentina,Soybean Meal,Proj.,29.03
October 2023,Brazil,Soybean Meal,Proj.,46.38
October 2023,China,Soybean Meal,Proj.,77.69999999999999
October 2023,European Union,Soybean Meal,Proj.,12.2
October 2023,India,Soybean Meal,Proj.,7.79
October 2023,Major Exporters,Soybean Meal,Proj.,83.19
October 2023,Major Importers,Soybean Meal,Proj.,24.64
October 2023,Mexico,Soybean Meal,Proj.,5.319999999999999
October 2023,Southeast Asia,Soybean Meal,Proj.,5.07
October 2023,Total Foreign,Soybean Meal,Proj.,221.82
October 2023,United States,Soybean Meal,Proj.,49.47
October 2023,World,Soybean Meal,Proj.,271.29
October 2023,World Less China,Soybean Meal,Proj.,193.58
October 2023,Argentina,Soybean Oil,Proj.,7.159999999999999
October 2023,Brazil,Soybean Oil,Proj.,11.0
October 2023,China,Soybean Oil,Proj.,18.36
October 2023,European Union,Soybean Oil,Proj.,3.44
October 2023,India,Soybean Oil,Proj.,2.24
October 2023,Major Exporters,Soybean Oil,Proj.,22.299999999999997
October 2023,Major Importers,Soybean Oil,Proj.,22.11
October 2023,North Africa,Soybean Oil,Proj.,1.17
October 2023,Total Foreign,Soybean Oil,Proj.,53.66
October 2023,United States,Soybean Oil,Proj.,13.06
October 2023,World,Soybean Oil,Proj.,66.71
October 2023,World Less China,Soybean Oil,Proj.,48.349999999999994
October 2023,Argentina,"Oilseed, Soybean",Proj.,65.5
October 2023,Brazil,"Oilseed, Soybean",Proj.,194.45
October 2023,China,"Oilseed, Soybean",Proj.,57.3
October 2023,European Union,"Oilseed, Soybean",Proj.,4.4799999999999995
October 2023,Major Exporters,"Oilseed, Soybean",Proj.,273.18
October 2023,Major Importers,"Oilseed, Soybean",Proj.,64.12
October 2023,Mexico,"Oilseed, Soybean",Proj.,0.5700000000000001
October 2023,Paraguay,"Oilseed, Soybean",Proj.,10.26
October 2023,Southeast Asia,"Oilseed, Soybean",Proj.,1.31
October 2023,Total Foreign,"Oilseed, Soybean",Proj.,382.39
October 2023,United States,"Oilseed, Soybean",Proj.,119.0
October 2023,World,"Oilseed, Soybean",Proj.,501.39
October 2023,World Less China,"Oilseed, Soybean",Proj.,444.09000000000003
October 2023,Argentina,Wheat,Proj.,19.93
October 2023,Australia,Wheat,Proj.,27.34
October 2023,Bangladesh,Wheat,Proj.,1.9300000000000002
October 2023,Brazil,Wheat,Proj.,11.93
October 2023,Canada,Wheat,Proj.,34.66
October 2023,China,Wheat,Proj.,275.82
October 2023,European Union,Wheat,Proj.,150.51
October 2023,India,Wheat,Proj.,123.0
October 2023,Japan,Wheat,Proj.,2.25
October 2023,Kazakhstan,Wheat,Proj.,16.1
October 2023,Major Exporters,Wheat,Proj.,355.87
October 2023,Major Importers,Wheat,Proj.,384.6
October 2023,N. Africa,Wheat,Proj.,28.630000000000003
October 2023,Nigeria,Wheat,Proj.,0.48
October 2023,Russia,Wheat,Proj.,99.64
October 2023,Sel. Mideast,Wheat,Proj.,30.439999999999998
October 2023,Southeast Asia,Wheat,Proj.,3.68
October 2023,Total Foreign,Wheat,Proj.,985.85
October 2023,Ukraine,Wheat,Proj.,23.8
October 2023,United Kingdom,Wheat,Proj.,17.25
October 2023,United States,Wheat,Proj.,65.14
October 2023,World,Wheat,Proj.,1050.98
October 2023,World Less China,Wheat,Proj.,775.17
November 2023,Argentina,Coarse Grain,Proj.,65.06
November 2023,Australia,Coarse Grain,Proj.,17.32
November 2023,Brazil,Coarse Grain,Proj.,145.14000000000001
November 2023,Canada,Coarse Grain,Proj.,30.099999999999998
November 2023,China,Coarse Grain,Proj.,492.0
November 2023,European Union,Coarse Grain,Proj.,150.79999999999998
November 2023,Japan,Coarse Grain,Proj.,1.7
November 2023,Major Exporters,Coarse Grain,Proj.,361.65000000000003
November 2023,Major Importers,Coarse Grain,Proj.,266.92
November 2023,Mexico,Coarse Grain,Proj.,37.150000000000006
November 2023,N. Afr & Mideast,Coarse Grain,Proj.,38.989999999999995
November 2023,Russia,Coarse Grain,Proj.,44.52
November 2023,Saudi Arabia,Coarse Grain,Proj.,1.5599999999999998
November 2023,South Korea,Coarse Grain,Proj.,2.07
November 2023,Southeast Asia,Coarse Grain,Proj.,34.02
November 2023,Total Foreign,Coarse Grain,Proj.,1391.03
November 2023,Ukraine,Coarse Grain,Proj.,39.58
November 2023,United States,Coarse Grain,Proj.,437.26
November 2023,World,Coarse Grain,Proj.,1828.3
November 2023,World Less China,Coarse Grain,Proj.,1336.3
November 2023,Argentina,Corn,Proj.,56.11
November 2023,Brazil,Corn,Proj.,139.27
November 2023,Canada,Corn,Proj.,16.93
November 2023,China,Corn,Proj.,483.03999999999996
November 2023,Egypt,Corn,Proj.,8.5
November 2023,European Union,Corn,Proj.,66.97999999999999
November 2023,Japan,Corn,Proj.,1.31
November 2023,Major Exporters,Corn,Proj.,263.25
November 2023,Major Importers,Corn,Proj.,144.01999999999998
November 2023,Mexico,Corn,Proj.,30.64
November 2023,Russia,Corn,Proj.,16.91
November 2023,South Africa,Corn,Proj.,19.05
November 2023,South Korea,Corn,Proj.,1.99
November 2023,Southeast Asia,Corn,Proj.,33.96
November 2023,Total Foreign,Corn,Proj.,1098.47
November 2023,Ukraine,Corn,Proj.,31.91
November 2023,United States,Corn,Proj.,421.55
November 2023,World,Corn,Proj.,1520.01
November 2023,World Less China,Corn,Proj.,1036.97
November 2023,Afr. Fr. Zone,Cotton,Proj.,6.09
November 2023,Australia,Cotton,Proj.,9.87
November 2023,Bangladesh,Cotton,Proj.,2.09
November 2023,Brazil,Cotton,Proj.,20.32
November 2023,Central Asia,Cotton,Proj.,8.31
November 2023,China,Cotton,Proj.,64.4
November 2023,European Union,Cotton,Proj.,1.44
November 2023,India,Cotton,Proj.,36.82
November 2023,Indonesia,Cotton,Proj.,0.36
November 2023,Major Exporters,Cotton,Proj.,87.3
November 2023,Major Importers,Cotton,Proj.,85.33
November 2023,Mexico,Cotton,Proj.,1.48
November 2023,Pakistan,Cotton,Proj.,8.03
November 2023,S. Hemis.,Cotton,Proj.,35.260000000000005
November 2023,Thailand,Cotton,Proj.,0.14
November 2023,Total Foreign,Cotton,Proj.,179.16000000000003
November 2023,Turkey,Cotton,Proj.,6.13
November 2023,United States,Cotton,Proj.,17.34
November 2023,Vietnam,Cotton,Proj.,1.05
November 2023,World,Cotton,Proj.,196.5
November 2023,World Less China,Cotton,Proj.,132.1
November 2023,Brazil,Rice,Proj.,8.18
November 2023,Burma,Rice,Proj.,13.03
November 2023,C. Amer & Carib,Rice,Proj.,2.18
November 2023,China,Rice,Proj.,255.6
November 2023,Egypt,Rice,Proj.,4.38
November 2023,European Union,Rice,Proj.,2.24
November 2023,India,Rice,Proj.,167.0
November 2023,Indonesia,Rice,Proj.,37.5
November 2023,Japan,Rice,Proj.,9.1
November 2023,Major Exporters,Rice,Proj.,241.37
November 2023,Major Importers,Rice,Proj.,361.97
November 2023,Mexico,Rice,Proj.,0.25
November 2023,Nigeria,Rice,Proj.,7.380000000000001
November 2023,Pakistan,Rice,Proj.,9.96
November 2023,Philippines,Rice,Proj.,16.08
November 2023,Sel. Mideast,Rice,Proj.,3.27
November 2023,South Korea,Rice,Proj.,5.07
November 2023,Thailand,Rice,Proj.,22.79
November 2023,Total Foreign,Rice,Proj.,684.64
November 2023,United States,Rice,Proj.,7.94
November 2023,Vietnam,Rice,Proj.,28.6
November 2023,World,Rice,Proj.,692.5799999999999
November 2023,World Less China,Rice,Proj.,436.98
November 2023,Argentina,Soybean Meal,Proj.,29.27
November 2023,Brazil,Soybean Meal,Proj.,46.51
November 2023,China,Soybean Meal,Proj.,78.5
November 2023,European Union,Soybean Meal,Proj.,12.219999999999999
November 2023,India,Soybean Meal,Proj.,7.79
November 2023,Major Exporters,Soybean Meal,Proj.,83.57
November 2023,Major Importers,Soybean Meal,Proj.,24.51
November 2023,Mexico,Soybean Meal,Proj.,5.27
November 2023,Southeast Asia,Soybean Meal,Proj.,5.01
November 2023,Total Foreign,Soybean Meal,Proj.,222.85
November 2023,United States,Soybean Meal,Proj.,49.470000000000006
November 2023,World,Soybean Meal,Proj.,272.32
November 2023,World Less China,Soybean Meal,Proj.,193.83
November 2023,Argentina,Soybean Oil,Proj.,7.14
November 2023,Brazil,Soybean Oil,Proj.,11.01
November 2023,China,Soybean Oil,Proj.,18.48
November 2023,European Union,Soybean Oil,Proj.,3.44
November 2023,India,Soybean Oil,Proj.,2.24
November 2023,Major Exporters,Soybean Oil,Proj.,22.279999999999998
November 2023,Major Importers,Soybean Oil,Proj.,22.279999999999998
November 2023,North Africa,Soybean Oil,Proj.,1.22
November 2023,Total Foreign,Soybean Oil,Proj.,53.81
November 2023,United States,Soybean Oil,Proj.,12.99
November 2023,World,Soybean Oil,Proj.,66.8
November 2023,World Less China,Soybean Oil,Proj.,48.32
November 2023,Argentina,"Oilseed, Soybean",Proj.,65.21000000000001
November 2023,Brazil,"Oilseed, Soybean",Proj.,196.44
November 2023,China,"Oilseed, Soybean",Proj.,54.29
November 2023,European Union,"Oilseed, Soybean",Proj.,4.5
November 2023,Major Exporters,"Oilseed, Soybean",Proj.,274.88
November 2023,Major Importers,"Oilseed, Soybean",Proj.,60.790000000000006
November 2023,Mexico,"Oilseed, Soybean",Proj.,0.38
November 2023,Paraguay,"Oilseed, Soybean",Proj.,10.26
November 2023,Southeast Asia,"Oilseed, Soybean",Proj.,1.2
November 2023,Total Foreign,"Oilseed, Soybean",Proj.,381.05
November 2023,United States,"Oilseed, Soybean",Proj.,119.69
November 2023,World,"Oilseed, Soybean",Proj.,500.73
November 2023,World Less China,"Oilseed, Soybean",Proj.,446.45000000000005
November 2023,Argentina,Wheat,Proj.,18.93
November 2023,Australia,Wheat,Proj.,28.009999999999998
